"","fips","state","county","year","menthlth","heartattack","ACheartdis","stroke","asthma","age","sex","white","black","asian","race_other","educ1","educ2","educ3","income1","income2","income3","income4","income5","income6","income7","income8","married","unmarried","employed","out_of_work","homemaker","student","employ_other","HLTHPLN1","exercise","smoke","drink","bmi_cat1","bmi_cat2","bmi_cat3","bmi_cts","genhlth_ex","genhlth_vg","genhlth_go","genhlth_fa","genhlth_po","qlactlm"
"1422",37017,37,17,2012,14.5454545454545,0.0256410256410256,0.0263157894736842,0.0769230769230769,0.153846153846154,60.7179487179487,0.641025641025641,NA,NA,NA,NA,0.0512820512820513,0.461538461538462,0.487179487179487,0.0645161290322581,0.0967741935483871,0.129032258064516,0.0967741935483871,0.161290322580645,0.0967741935483871,0.0967741935483871,0.258064516129032,0.384615384615385,0.615384615384615,0.384615384615385,0.0512820512820513,0,0.0512820512820513,0.512820512820513,0.897435897435897,0.58974358974359,0.256410256410256,0.162162162162162,0.189189189189189,0.459459459459459,0.351351351351351,30.1502702702703,0.153846153846154,0.179487179487179,0.358974358974359,0.128205128205128,0.179487179487179,0.333333333333333
"1423",37019,37,19,2012,11.195652173913,0.0679012345679012,0.0802469135802469,0.0548780487804878,0.115853658536585,58.9512195121951,0.640243902439024,0.5,0,0.5,0,0.00617283950617284,0.302469135802469,0.691358024691358,0.0503597122302158,0.0503597122302158,0.100719424460432,0.0719424460431655,0.115107913669065,0.194244604316547,0.129496402877698,0.287769784172662,0.570552147239264,0.429447852760736,0.365853658536585,0.0365853658536585,0.0365853658536585,0.0182926829268293,0.542682926829268,0.847560975609756,0.768292682926829,0.165644171779141,0.5625,0.364779874213836,0.377358490566038,0.257861635220126,28.2198742138365,0.165644171779141,0.355828220858896,0.282208588957055,0.147239263803681,0.049079754601227,0.277777777777778
"1424",37021,37,21,2012,11.8305084745763,0.0527704485488127,0.04,0.031496062992126,0.134564643799472,56.7229551451187,0.598425196850394,0.714285714285714,0.285714285714286,0,0,0.010498687664042,0.293963254593176,0.695538057742782,0.0652173913043478,0.0683229813664596,0.093167701863354,0.105590062111801,0.149068322981366,0.133540372670807,0.152173913043478,0.232919254658385,0.493438320209974,0.506561679790026,0.45,0.0894736842105263,0.0473684210526316,0.0184210526315789,0.394736842105263,0.858267716535433,0.779527559055118,0.160949868073879,0.497297297297297,0.452513966480447,0.335195530726257,0.212290502793296,26.4658100558659,0.192105263157895,0.342105263157895,0.286842105263158,0.126315789473684,0.0526315789473684,0.271767810026385
"1425",37023,37,23,2012,12.7142857142857,0.0506329113924051,0.0384615384615385,0.0126582278481013,0.0506329113924051,56.0512820512821,0.569620253164557,NA,NA,NA,NA,0.0126582278481013,0.468354430379747,0.518987341772152,0.032258064516129,0.0483870967741935,0.17741935483871,0.112903225806452,0.258064516129032,0.129032258064516,0.17741935483871,0.0645161290322581,0.468354430379747,0.531645569620253,0.417721518987342,0.0632911392405063,0.0253164556962025,0.0379746835443038,0.455696202531646,0.886075949367089,0.705128205128205,0.240506329113924,0.467532467532468,0.405405405405405,0.297297297297297,0.297297297297297,27.7331081081081,0.113924050632911,0.278481012658228,0.40506329113924,0.177215189873418,0.0253164556962025,0.177215189873418
"1426",37025,37,25,2012,9.29411764705882,0.0625,0.0745341614906832,0.0372670807453416,0.125,53.7950310559006,0.590062111801242,NA,NA,NA,NA,0.0372670807453416,0.409937888198758,0.552795031055901,0.0291970802919708,0.0510948905109489,0.0875912408759124,0.0948905109489051,0.167883211678832,0.145985401459854,0.18978102189781,0.233576642335766,0.546583850931677,0.453416149068323,0.540372670807453,0.0496894409937888,0.0434782608695652,0.0248447204968944,0.341614906832298,0.8625,0.745341614906832,0.208860759493671,0.394904458598726,0.344155844155844,0.324675324675325,0.331168831168831,27.9542207792208,0.14375,0.3375,0.2875,0.15,0.08125,0.23125
"1427",37027,37,27,2012,13.1612903225806,0.043010752688172,0.0537634408602151,0.032258064516129,0.161290322580645,52.6881720430108,0.612903225806452,1,0,0,0,0.043010752688172,0.580645161290323,0.376344086021505,0.128205128205128,0.115384615384615,0.102564102564103,0.166666666666667,0.153846153846154,0.102564102564103,0.102564102564103,0.128205128205128,0.548387096774194,0.451612903225806,0.472527472527473,0.10989010989011,0.0659340659340659,0.043956043956044,0.307692307692308,0.806451612903226,0.763440860215054,0.282608695652174,0.310344827586207,0.352272727272727,0.295454545454545,0.352272727272727,28.3352272727273,0.173913043478261,0.217391304347826,0.271739130434783,0.228260869565217,0.108695652173913,0.296703296703297
"1428",37031,37,31,2012,14.3103448275862,0.0659340659340659,0.0777777777777778,0.043956043956044,0.0777777777777778,56.8666666666667,0.67032967032967,1,0,0,0,0.010989010989011,0.384615384615385,0.604395604395604,0.0864197530864197,0.0864197530864197,0.0864197530864197,0.0864197530864197,0.123456790123457,0.123456790123457,0.123456790123457,0.283950617283951,0.505494505494505,0.494505494505495,0.438202247191011,0.0337078651685393,0.0674157303370786,0.0112359550561798,0.449438202247191,0.813186813186813,0.703296703296703,0.2,0.573033707865168,0.318181818181818,0.443181818181818,0.238636363636364,27.3731818181818,0.131868131868132,0.373626373626374,0.263736263736264,0.120879120879121,0.10989010989011,0.384615384615385
"1429",37033,37,33,2012,10.8235294117647,0.0857142857142857,0.0285714285714286,0.0857142857142857,0.176470588235294,59.2857142857143,0.514285714285714,NA,NA,NA,NA,0.0285714285714286,0.457142857142857,0.514285714285714,0.0689655172413793,0.0344827586206897,0.172413793103448,0.0344827586206897,0.206896551724138,0.172413793103448,0.206896551724138,0.103448275862069,0.457142857142857,0.542857142857143,0.4,0.114285714285714,0.0285714285714286,0,0.457142857142857,0.828571428571429,0.685714285714286,0.285714285714286,0.484848484848485,0.242424242424242,0.363636363636364,0.393939393939394,28.6557575757576,0.117647058823529,0.147058823529412,0.382352941176471,0.294117647058824,0.0588235294117647,0.342857142857143
"1430",37035,37,35,2012,12.8,0.04375,0.0384615384615385,0.0375,0.1,56.4012738853503,0.625,NA,NA,NA,NA,0.05,0.475,0.475,0.094488188976378,0.110236220472441,0.110236220472441,0.125984251968504,0.118110236220472,0.0866141732283465,0.141732283464567,0.21259842519685,0.540880503144654,0.459119496855346,0.41875,0.05,0.0875,0.025,0.41875,0.849056603773585,0.68125,0.198717948717949,0.35031847133758,0.348993288590604,0.38255033557047,0.268456375838926,27.5585906040268,0.158227848101266,0.335443037974684,0.284810126582278,0.132911392405063,0.0886075949367089,0.259493670886076
"1431",37037,37,37,2012,14.25,0.036144578313253,0.0365853658536585,0.0481927710843374,0.0609756097560976,57.9146341463415,0.566265060240964,NA,NA,NA,NA,0.036144578313253,0.36144578313253,0.602409638554217,0.0606060606060606,0.0454545454545455,0.0606060606060606,0.0757575757575758,0.0606060606060606,0.136363636363636,0.151515151515152,0.409090909090909,0.590361445783133,0.409638554216867,0.542168674698795,0.072289156626506,0.036144578313253,0.0120481927710843,0.337349397590361,0.891566265060241,0.734939759036145,0.185185185185185,0.493827160493827,0.358974358974359,0.346153846153846,0.294871794871795,28.1580769230769,0.197530864197531,0.296296296296296,0.296296296296296,0.160493827160494,0.0493827160493827,0.283950617283951
"1432",37039,37,39,2012,16.4,0.189189189189189,0.189189189189189,0.0810810810810811,0.135135135135135,63.5945945945946,0.621621621621622,NA,NA,NA,NA,0.0540540540540541,0.459459459459459,0.486486486486487,0.161290322580645,0.161290322580645,0.129032258064516,0.129032258064516,0.129032258064516,0.032258064516129,0.129032258064516,0.129032258064516,0.486486486486487,0.513513513513513,0.243243243243243,0.027027027027027,0.0810810810810811,0,0.648648648648649,0.885714285714286,0.648648648648649,0.222222222222222,0.222222222222222,0.235294117647059,0.5,0.264705882352941,28.9679411764706,0.135135135135135,0.324324324324324,0.135135135135135,0.216216216216216,0.189189189189189,0.361111111111111
"1433",37041,37,41,2012,18.5,0.0384615384615385,0.0384615384615385,0.0384615384615385,0.115384615384615,57.8461538461538,0.5,NA,NA,NA,NA,0.0769230769230769,0.461538461538462,0.461538461538462,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.173913043478261,0.260869565217391,0.173913043478261,0.0869565217391304,0.130434782608696,0.5,0.5,0.384615384615385,0.0769230769230769,0.115384615384615,0,0.423076923076923,0.692307692307692,0.692307692307692,0.153846153846154,0.36,0.28,0.36,0.36,30.1584,0.115384615384615,0.230769230769231,0.269230769230769,0.230769230769231,0.153846153846154,0.2
"1434",37045,37,45,2012,15.7352941176471,0.104761904761905,0.0571428571428571,0.0961538461538462,0.152380952380952,57.9223300970874,0.561904761904762,NA,NA,NA,NA,0.0380952380952381,0.447619047619048,0.514285714285714,0.0697674418604651,0.0930232558139535,0.13953488372093,0.0930232558139535,0.22093023255814,0.186046511627907,0.0581395348837209,0.13953488372093,0.471153846153846,0.528846153846154,0.380952380952381,0.0571428571428571,0.0380952380952381,0.0285714285714286,0.495238095238095,0.846153846153846,0.723809523809524,0.238095238095238,0.313725490196078,0.34,0.38,0.28,27.7825,0.135922330097087,0.262135922330097,0.242718446601942,0.233009708737864,0.12621359223301,0.278846153846154
"1435",37047,37,47,2012,10.7692307692308,0.0576923076923077,0.0980392156862745,0.0384615384615385,0.173076923076923,61.2884615384615,0.692307692307692,NA,NA,NA,NA,0.0576923076923077,0.403846153846154,0.538461538461538,0.0769230769230769,0.0769230769230769,0.102564102564103,0.205128205128205,0.128205128205128,0.230769230769231,0.0512820512820513,0.128205128205128,0.461538461538462,0.538461538461538,0.346153846153846,0.0384615384615385,0.0576923076923077,0.0192307692307692,0.538461538461538,0.903846153846154,0.673076923076923,0.183673469387755,0.3,0.34,0.36,0.3,28.4442,0.0961538461538462,0.288461538461538,0.365384615384615,0.211538461538462,0.0384615384615385,0.32
