"state","year","menthlth","heartattack","ACheartdis","stroke","asthma","age","sex","white","black","asian","race_other","educ1","educ2","educ3","income1","income2","income3","income4","income5","income6","income7","income8","married","unmarried","employed","out_of_work","homemaker","student","employ_other","HLTHPLN1","exercise","smoke","drink","bmi_cat1","bmi_cat2","bmi_cat3","bmi_cts","genhlth_ex","genhlth_vg","genhlth_go","genhlth_fa","genhlth_po","qlactlm"
47,2011,13.7141868512111,0.0744193931174775,0.0821520068317677,0.058753809685066,0.0994072819644369,58.2405322415558,0.689381129523165,0.458333333333333,0.375,0.0138888888888889,0.152777777777778,0.0531318961127143,0.42216941096588,0.524698692921406,0.0646754996631484,0.093644733887267,0.116775207725129,0.174264540759039,0.124185942061532,0.131821244105098,0.12104199416124,0.173590837637548,0.484046164290563,0.515953835709437,0.377146743751063,0.0556027886413875,0.0722666213229043,0.014793402482571,0.480190443802074,0.88615957987464,0.60934712807706,0.193449855761072,0.255882897906244,0.333991031390135,0.357130044843049,0.308878923766816,28.2282331838565,0.131114130434783,0.318614130434783,0.291440217391304,0.155740489130435,0.103091032608696,0.318157279107432
48,2011,10.8247100802855,0.0649385534886844,0.069478237361449,0.0419683561276482,0.125477322971796,55.8323898099474,0.620516930474855,0.74585635359116,0.12707182320442,0.0276243093922652,0.0994475138121547,0.067627345844504,0.326541554959786,0.60583109919571,0.0733629907125576,0.0738312651213611,0.0934987902911106,0.095137750721923,0.104191055958792,0.131897291813002,0.137360493249044,0.290720362132209,0.55818487394958,0.44181512605042,0.461238485846837,0.0566126538021919,0.112015060848517,0.0207759026423721,0.349357896860082,0.820454393137189,0.714868189806678,0.146326695371367,0.47845756139595,0.347475755847119,0.362949229891614,0.289575014261266,27.8751012549914,0.162332862998051,0.291003157965464,0.326345494859907,0.150372908687765,0.0699455754888127,0.279084687767322
49,2011,9.63173381620643,0.0442751725779576,0.0412854983692626,0.0335549224438113,0.130989150233626,50.588868511283,0.565948377930381,0.559633027522936,0.055045871559633,0.100917431192661,0.284403669724771,0.0129088461233864,0.316464718460442,0.670626435416172,0.0353292870731044,0.0450221940393152,0.0638644804783042,0.0882326297671891,0.1040855149923,0.15943473140683,0.192952260168494,0.311078902074463,0.661059980958426,0.338940019041574,0.549797313409109,0.0511882998171846,0.121532469597011,0.0268659089102615,0.250616008266433,0.864858434451582,0.800789278960783,0.100768438564525,0.284507984282251,0.393186776304749,0.358868937741232,0.247944285954019,27.1174979023326,0.215706474364054,0.332514462318726,0.300420001584912,0.105951343212616,0.0454077185196925,0.270979020979021
50,2011,9.87963761863675,0.0561368778280543,0.0540962657958256,0.0348771533465123,0.143765903307888,56.45320056899,0.598224351747463,0.787878787878788,0.0454545454545455,0.0151515151515152,0.151515151515152,0.0221657489764224,0.333333333333333,0.644500917690244,0.0448415922014622,0.0651502843216897,0.0690495532087734,0.0950446791226645,0.115678310316816,0.15889520714866,0.181478472786353,0.269861900893582,0.548076923076923,0.451923076923077,0.567330789882719,0.0438038716970468,0.0501624982337149,0.0146954924402996,0.32400734774622,0.936501202093056,0.78841709994223,0.141216503615483,0.625585480093677,0.402747009304386,0.348249889233496,0.249003101462118,27.1622950819672,0.206857305448855,0.364063166880068,0.280409731113956,0.106843078674065,0.0418267178830559,0.287575003658715
51,2011,11.0403930131004,0.0552007299270073,0.0532824427480916,0.0435706695005314,0.118129365320377,54.3346625766871,0.598637395912188,0.53030303030303,0.212121212121212,0.0303030303030303,0.227272727272727,0.0330591102985984,0.334095063985375,0.632845825716027,0.0394316163410302,0.0534635879218472,0.0813499111900533,0.0930728241563055,0.106039076376554,0.141385435168739,0.156660746003552,0.328596802841918,0.549969437652812,0.450030562347188,0.537356760886173,0.0499618029029794,0.0653934300993124,0.0186401833460657,0.32864782276547,0.893594414086217,0.740119374092596,0.173422736970436,0.514201280577902,0.359941472931231,0.350512111851731,0.289546415217038,27.6727280117054,0.197204497113339,0.324825281069584,0.285779398359161,0.129747797022182,0.0624430264357338,0.263277940697296
53,2011,10.3987369337979,0.0527033476511897,0.0563399588759424,0.0378025564318738,0.141661563584405,57.1854965484246,0.596669374492283,0.779816513761468,0.0519877675840979,0.0519877675840979,0.116207951070336,0.0207852193995381,0.277000407553322,0.70221437304714,0.033602255815775,0.042218218845461,0.0531839899741521,0.111694211639383,0.134252369389833,0.16855956763531,0.180856896686771,0.275632490013316,0.564303211758302,0.435696788241698,0.451204573295223,0.0643119640669661,0.0707091329794474,0.0183067918878454,0.395467537770519,0.892638870025805,0.784919483032691,0.13593952189607,0.580306193458594,0.365572826712723,0.361039147956246,0.273388025331031,27.6077302820956,0.177325186693822,0.33102511880516,0.31642905634759,0.124779361846572,0.0504412763068568,0.349023709902371
54,2011,13.862374483166,0.0771276595744681,0.0835883703136955,0.0491181490612555,0.113748575769085,54.7647731605032,0.607724346838319,0.721311475409836,0.0983606557377049,0,0.180327868852459,0.047040971168437,0.500379362670713,0.45257966616085,0.0718806509945751,0.0822784810126582,0.101943942133816,0.126808318264014,0.17744122965642,0.158453887884268,0.127938517179024,0.153254972875226,0.532726237905521,0.467273762094479,0.443117178612059,0.0447478194918468,0.0885475919605613,0.015737580583997,0.407849829351536,0.845920303605313,0.627147766323024,0.238647159414782,0.279298380878951,0.304961678096006,0.362847922549415,0.332190399354578,28.4891468334006,0.123196659073652,0.269552012148823,0.328018223234624,0.176537585421412,0.102695520121488,0.354888081117276
55,2011,10.2972972972973,0.0551240765296458,0.058053500284576,0.0345870345870346,0.118669690098262,55.1180502665651,0.587136929460581,0.428571428571429,0.314285714285714,0,0.257142857142857,0.0211187214611872,0.414764079147641,0.564117199391172,0.0303813833225598,0.0519284636931696,0.0775694893341952,0.143934496875673,0.202973497091144,0.164404223227753,0.148459383753501,0.180349062702004,0.544260422615648,0.455739577384352,0.521440823327616,0.0606060606060606,0.0554602630074328,0.0209643605870021,0.341528492471889,0.897862682050312,0.754631535611363,0.178206583427923,0.639048226046314,0.333940497874924,0.372596640356203,0.293462861768873,27.9493725966404,0.162667674286794,0.335159644813905,0.328924995276781,0.124315133194786,0.0489325524277347,0.264031952911499
56,2011,9.78250809810273,0.0573099415204678,0.0489736070381232,0.0302013422818792,0.118651488616462,54.8438508952157,0.585880640465793,0.8,0.0352941176470588,0.0235294117647059,0.141176470588235,0.0137326515704894,0.35836376917458,0.627903579254931,0.0403839788149619,0.053293611386958,0.0736511089043363,0.0868917576961271,0.113373055279709,0.152432969215492,0.188348229063224,0.291625289639192,0.585929501243235,0.414070498756765,0.563952638503143,0.0418067533986259,0.0757199239877211,0.0191492471860839,0.299371436924426,0.863237872589129,0.737677399664276,0.182602339181287,0.544339183102966,0.381873571972582,0.365727341964966,0.252399086062452,27.1716801218583,0.193652186631564,0.351177416995758,0.301740529471991,0.103700453415241,0.0497294134854468,0.266039481801357
66,2011,11.7900432900433,0.0352494577006508,0.0333333333333333,0.0308839190628328,0.106914893617021,43.5176470588235,0.570747217806041,0.0808080808080808,0.00505050505050505,0.131313131313131,0.782828282828283,0.0239107332624867,0.471307120085016,0.504782146652497,0.103963612735543,0.0675763482781027,0.116309291747888,0.102014294996751,0.141650422352177,0.164392462638077,0.129304743339831,0.174788823911631,0.527070063694268,0.472929936305732,0.551009564293305,0.109458023379384,0.0988310308182784,0.0462274176408076,0.194473963868225,0.763704097924428,0.666484417714598,0.266915290356953,0.405527354765933,0.374373259052925,0.368245125348189,0.257381615598886,27.3886239554318,0.184730379071009,0.214095034703684,0.417512012813668,0.132941804591564,0.0507207688200747,0.179145867997781
72,2011,15.6746411483254,0.0602573807721423,0.0896269335759782,0.0239212717638153,0.163765703042228,53.0333434835566,0.632995614698321,0.263157894736842,0.105263157894737,0,0.631578947368421,0.167903103709311,0.355488266464799,0.476608629825889,0.343332128659198,0.152511745572823,0.144922298518251,0.126490784242862,0.0917961691362486,0.0702927358149621,0.0377665341525117,0.0328876039031442,0.452420701168614,0.547579298831386,0.333939118582463,0.0707254278358322,0.226109344237468,0.0484628199303347,0.320763289413903,0.936260408781226,0.492080414255254,0.10428333585591,0.284045496464802,0.333070617906683,0.4109394703657,0.255989911727617,27.5071674022699,0.146189971216482,0.111195273443418,0.334040296924708,0.355552189062263,0.0530222693531283,0.217159402621152
