"state","year","menthlth","heartattack","ACheartdis","stroke","asthma","age","sex","white","black","asian","race_other","educ1","educ2","educ3","income1","income2","income3","income4","income5","income6","income7","income8","married","unmarried","employed","out_of_work","homemaker","student","employ_other","hlthplan","exercise","smoke","drink","bmi_cat1","bmi_cat2","bmi_cat3","bmi_cts","genhlth_ex","genhlth_vg","genhlth_go","genhlth_fa","genhlth_po","qlactlm"
33,2008,9.77431026684758,0.0563010501750292,0.0628012268146634,0.0335707019328586,0.146622015142691,55.1883973044243,0.611288450377249,0.886792452830189,0,0,0.113207547169811,0.0148277365896206,0.324320395406309,0.66085186800407,0.0323115161557581,0.0475559237779619,0.0591549295774648,0.0752278376139188,0.107539353769677,0.15824357912179,0.189560894780447,0.330405965202983,0.590109090909091,0.409890909090909,0.576934264107039,0.0327225130890052,0.0634089586969168,0.0116346713205352,0.315299592786504,0.91046511627907,0.757703488372093,0.157373707963313,0.610811598426344,0.37037037037037,0.373406193078324,0.256223436551305,27.3580965391621,0.20818661971831,0.364583333333333,0.282423708920188,0.104753521126761,0.0400528169014085,0.262873814733771
34,2008,11.1575956937799,0.0549337889790688,0.0588083791208791,0.030999146029035,0.124060792349727,54.4451172043941,0.627427597955707,0.407407407407407,0.37037037037037,0.0555555555555556,0.166666666666667,0.0334221153020019,0.338774808832374,0.627803075865624,0.0381468703794973,0.0423854115327748,0.0674223755544603,0.0949236076885165,0.0992607195662888,0.127451946771809,0.158304583538689,0.372104484967964,0.543820417992603,0.456179582007397,0.569232090706064,0.05119395292905,0.0644219206321938,0.0115959457137949,0.303556090018897,0.904079194401775,0.715917810555035,0.144458707744972,0.535651716888577,0.367721979621543,0.377911208151383,0.254366812227074,27.3727083333333,0.211838273085489,0.311118725372623,0.300239849237622,0.129861230083947,0.0469419222203187,0.212258505727475
35,2008,11.5832497492477,0.0534388117533097,0.0484132124352332,0.0352373290426388,0.130630630630631,54.0487922705314,0.612975750762807,0.660550458715596,0.0458715596330275,0.036697247706422,0.256880733944954,0.0594759684938113,0.345282108985694,0.595241922520495,0.0670010748835543,0.070584020064493,0.0956646363310641,0.112325331422429,0.131494088140451,0.151200286635614,0.156932998925116,0.214797563597277,0.540814683625825,0.459185316374175,0.528323141293853,0.0434502735757966,0.0902800128741551,0.0209205020920502,0.317026070164145,0.841698841698842,0.742370703501446,0.179066022544283,0.437187550395098,0.3769397630569,0.359419322542967,0.263640914400133,27.2858601701986,0.179681210755112,0.277894058927709,0.327000483014007,0.141523104170021,0.0739011431331509,0.268784263140922
36,2008,9.69618260527352,0.0513081026162052,0.0590260071392147,0.0333248859604663,0.131652306132793,55.0651419761018,0.630322173089071,0.698630136986301,0.205479452054795,0.00684931506849315,0.089041095890411,0.0227992400253325,0.329069031032299,0.648131728942369,0.0463016889924287,0.0506697728596389,0.0746942341292953,0.0813919627256843,0.109056493884683,0.143855562026791,0.16045428072219,0.333576004659289,0.501269357705001,0.498730642294999,0.538841718413382,0.0485363071854011,0.0695729311874287,0.018882270941579,0.324166772272209,0.926526475804408,0.726237185166435,0.157727503812913,0.566107297228579,0.393340408596445,0.358052533828602,0.248607057574954,27.1096710002653,0.194546607482562,0.328725428027901,0.306277742549144,0.125554850982879,0.0448953709575143,0.247010938692445
37,2008,11.5293378038558,0.0636825396825397,0.060490045941807,0.0433379729216753,0.122729286663713,54.9886761244354,0.621408272813388,0.53804347826087,0.190217391304348,0.0217391304347826,0.25,0.048303367941251,0.390098759179539,0.56159787287921,0.058444883329676,0.0720503255065467,0.0905566527686343,0.0946529149294126,0.123034159900519,0.160705142271963,0.164069929046888,0.236485992246361,0.574108104682846,0.425891895317154,0.507400379506641,0.045224541429475,0.0721062618595825,0.0167615433270082,0.358507273877293,0.879617914979757,0.721688574317492,0.182429006085193,0.399835119538335,0.341658407664354,0.369144367360423,0.289197224975223,27.8147030062768,0.16832498890931,0.312567336333101,0.30426516255783,0.142404461626212,0.0724380505735471,0.270266844140204
38,2008,8.54915003695491,0.0564,0.0542604501607717,0.0338443161457296,0.108591885441527,55.1691412520064,0.595233366434955,0.620689655172414,0.0344827586206897,0.0689655172413793,0.275862068965517,0.0356148030242738,0.344807003581377,0.619578193394349,0.0383480825958702,0.0465169049239846,0.0769230769230769,0.0921261629226231,0.137054685727252,0.186748354889948,0.192421148173361,0.229861583843885,0.600995024875622,0.399004975124378,0.616044701656356,0.0219517062462582,0.0704450209539014,0.0135701456795051,0.277988425463979,0.914570858283433,0.717529880478088,0.167165370037901,0.557861133280128,0.311101818942087,0.400585406648547,0.288312774409366,27.7373134016308,0.172942817294282,0.348276549113369,0.317194660290895,0.123331340904563,0.0382546323968918,0.213687150837989
39,2008,10.8654205607477,0.0694530764449969,0.075583665183103,0.0429124709527498,0.133240482822656,56.232717636973,0.63007251967289,0.685714285714286,0.171428571428571,0.0428571428571429,0.1,0.015919629057187,0.419551777434312,0.564528593508501,0.0485209235209235,0.062049062049062,0.0781926406926407,0.100108225108225,0.118957431457431,0.161706349206349,0.174512987012987,0.255952380952381,0.556872772353944,0.443127227646056,0.503675048355899,0.0423984526112186,0.0868858800773694,0.0179497098646035,0.349090909090909,0.914055852092519,0.707068366164542,0.172603376180889,0.498799659258112,0.345877412581765,0.356537188080433,0.297585399337802,27.8971549705241,0.160256912352158,0.340957155165661,0.309234745829091,0.137463773791807,0.052087412861283,0.267059553349876
40,2008,12.4981992797119,0.0784061696658098,0.0763358778625954,0.0584757743220666,0.136048304213772,55.3535379478618,0.643497183819765,0.756410256410256,0.0747863247863248,0.00427350427350427,0.164529914529915,0.0351101998974885,0.414402870322911,0.5504869297796,0.0722822174226062,0.0767458603311735,0.0940244780417567,0.107847372210223,0.134485241180706,0.154067674586033,0.154211663066955,0.206335493160547,0.558449890927756,0.441550109072244,0.485641025641026,0.0344871794871795,0.0982051282051282,0.0167948717948718,0.364871794871795,0.862639476721816,0.656378073770492,0.21722942611375,0.375722543352601,0.34973474801061,0.352652519893899,0.297612732095491,27.923400530504,0.153638467472358,0.286320390845976,0.333761892517357,0.146438673180766,0.0798405759835433,0.316769388803287
41,2008,9.86591390261115,0.0538219895287958,0.054759898904802,0.0372384937238494,0.151306165099269,56.050723118843,0.616555462885738,0.823529411764706,0.0392156862745098,0.0196078431372549,0.117647058823529,0.0215751989945538,0.305823209049015,0.672601591956431,0.0272576439914672,0.0400568855178952,0.0538042190092439,0.129651576202892,0.141265702773169,0.164256932922493,0.189144347001659,0.25456269258118,0.575440067057837,0.424559932942163,0.503669532396729,0.040889075277836,0.0721325225414133,0.0167750052421891,0.366533864541833,0.892326991427974,0.799666110183639,0.138754977992035,0.563223227435304,0.373554440322933,0.372245254200305,0.254200305476762,27.3765372027057,0.210361395446,0.339252141215793,0.284520576561521,0.114894505953624,0.0509713808230625,0.291849989524408
42,2008,11.3906138895473,0.0716358637543913,0.0725094093248329,0.0428691083530039,0.135318306427048,55.4567049808429,0.63726085636198,0.519685039370079,0.275590551181102,0.0078740157480315,0.196850393700787,0.0195437262357414,0.485703422053232,0.494752851711027,0.061606746560142,0.0774079005770084,0.0940079893475366,0.11185086551265,0.130137594318686,0.155170883266755,0.154283177984909,0.215534842432312,0.516497752038406,0.483502247961594,0.490092973632068,0.0483920134125895,0.0916780978509374,0.0165371132449322,0.353299801859473,0.907955843167111,0.694174018862184,0.201477194852661,0.487864448175851,0.335638213320617,0.360515021459227,0.303846765220156,28.0115911619774,0.156017039403621,0.306252852578731,0.322835843602617,0.155028145443481,0.0598661189715503,0.259355429967924
44,2008,10.4712571067593,0.0558237145855194,0.0654599031782783,0.0356319429888912,0.162756598240469,55.3828800337339,0.64688675302967,0.590909090909091,0.227272727272727,0,0.181818181818182,0.029979035639413,0.352830188679245,0.617190775681342,0.0442930153321976,0.0574348990021903,0.0627889997566318,0.0934533949866147,0.101484546118277,0.140666828912144,0.168654173764906,0.331224142127038,0.522870331514897,0.477129668485103,0.535205364626991,0.0567896060352054,0.0632858340318525,0.0155071248952221,0.329212070410729,0.921047120418848,0.723488809872412,0.154459601259182,0.59601259181532,0.380017452006981,0.390270506108202,0.229712041884817,27.0500698080279,0.19534585824082,0.337745516652434,0.290350128095645,0.136208368915457,0.0403501280956447,0.24258986756359
45,2008,11.5865353037767,0.0617454977241243,0.0690753458743904,0.0495867768595041,0.127667945313268,55.9097311774626,0.635953734561851,0.643478260869565,0.226086956521739,0,0.130434782608696,0.0422396856581532,0.431434184675835,0.526326129666012,0.0678064666201442,0.0753663642707606,0.0985112816934171,0.0957199348685741,0.127471505001163,0.152826238660154,0.155617585484997,0.226680623400791,0.550196850393701,0.449803149606299,0.481288162300571,0.0538703959030924,0.0779003348434115,0.0123104195390979,0.374630687413827,0.862710363153233,0.701914580265096,0.176534438523781,0.391119881598421,0.323608524725843,0.364059590316574,0.312331884957583,28.1267928822677,0.160608455156065,0.288225997629395,0.32743974713552,0.143125246937969,0.080600553141051,0.268080047553002
46,2008,9.70489038785835,0.0705322371267849,0.0649048932771889,0.0427914991384262,0.108523788989507,56.251876443418,0.591605787136513,0.591836734693878,0.0204081632653061,0,0.387755102040816,0.0397132616487455,0.384516129032258,0.575770609318996,0.0541385552081619,0.0620371894026658,0.0752015797268389,0.0905051834786901,0.148099391146948,0.183314135264111,0.179200263287806,0.207503702484779,0.592969870875179,0.407030129124821,0.591019939750394,0.0279730311289628,0.0662745660593889,0.0111892124515851,0.303543250609669,0.895530967092973,0.699885288213364,0.170644048303623,0.520806335493161,0.32133253659994,0.379892440991933,0.298775022408127,27.8704481625336,0.165686415148472,0.360350021517716,0.305264667909912,0.121933725433941,0.0467651699899584,0.24698275862069
47,2008,13.2924457741212,0.0800718849840256,0.0797348865233983,0.0513178913738019,0.126996805111821,56.049789198956,0.663614649681529,0.338983050847458,0.644067796610169,0,0.0169491525423729,0.0565886822635473,0.450309938012398,0.493101379724055,0.0754716981132075,0.0784366576819407,0.104312668463612,0.130727762803235,0.147708894878706,0.148517520215633,0.132345013477089,0.182479784366577,0.519944156362186,0.480055843637814,0.44024024024024,0.0364364364364364,0.0854854854854855,0.0124124124124124,0.425425425425425,0.875298804780877,0.674710809732748,0.201838529176659,0.250050617533914,0.334033172370355,0.36090699139198,0.305059836237665,28.0101910560571,0.13704368641532,0.289646918013166,0.30919609016557,0.158188709355675,0.105924596050269,0.2782
