COUNTY,PM25_2000,PM25_2001,PM25_2002,PM25_2003,PM25_2004,PM25_2005,PM25_2006,PM25_2007,PM25_2008,PM25_2009,PM25_2010,PM25_2011,PM25_2012,Ozone_2000,Ozone_2001,Ozone_2002,Ozone_2003,Ozone_2004,Ozone_2005,Ozone_2006,Ozone_2007,Ozone_2008,Ozone_2009,Ozone_2010,Ozone_2011,Ozone_2012
28011,14.7310305660972,13.856410912905,12.1357019693371,11.9130658731602,10.8477860754727,15.0425079483717,12.5365244928608,12.4426044511505,11.3745543437419,10.019468286098,11.8456622141974,10.4137639869298,10.2368297241772,0.0548732591053365,0.0504923588499941,0.0489445786925663,0.0491957462056301,0.0452759727055813,0.0525890412042107,0.0528633363406512,0.0488243755052225,0.0441347019985273,0.041540150735813,0.0445992422815068,0.0478806398712783,0.0465641045150566
28013,15.7848754984643,12.7934613272495,12.884067059248,13.0950048419604,11.5598222850416,14.7744804300065,13.2908431223207,13.2040042991407,12.1529054111458,9.91513015552165,12.9652772922031,10.9944293181128,9.2767365732165,0.0526252773061872,0.0463136793752978,0.0467689990759481,0.045231326656204,0.0424157418255285,0.0487408689926063,0.0488164571352945,0.0481922038302144,0.0427512447510408,0.0396099729816698,0.0425158720219267,0.0439459794839263,0.0438247919664119
28015,15.2015365272822,12.3421476641889,12.7707174566436,13.1566622037512,11.3605493600326,14.3081275065245,13.2344349657527,12.9371533249134,12.3577032892112,9.97911431875039,13.5441352134617,10.882401234572,8.98787214262505,0.0533030509276631,0.0477512359027887,0.0457722212729443,0.0468957881575204,0.0433441223238109,0.0500587135357578,0.0514445757760036,0.0482628321161428,0.0429538330083846,0.0396710988989745,0.0429319427580841,0.0450074895714386,0.0432041849875845
28017,16.7413482059685,13.6041264034774,13.1951973207508,13.747979712146,12.4272121820665,15.0968744014294,13.9425137448809,13.5705347303736,12.1305696342617,10.0641264490956,12.4450643894995,10.1768504035446,9.42621613598328,0.0508967589953324,0.043952550801457,0.0466784847769806,0.0434813018490369,0.0417696934379492,0.0474518575206925,0.0471189834073665,0.0475974067176402,0.0421941088793881,0.0392394677000949,0.0422378556433345,0.0432926384671798,0.0434483202568356
28019,16.3829192868724,13.1588891559377,12.7869204507413,13.6633532115268,12.0066855059229,14.9454306740653,13.901388230208,13.6319432796496,12.567957274602,9.83033119246827,13.459886450232,10.6012917256932,9.05159366128881,0.0541745722419593,0.0472195802113959,0.0464185420358855,0.0436611071305353,0.0438561131127128,0.0485803967480714,0.0509960902685711,0.0486382545223308,0.0423122545578952,0.0385600110148986,0.0424259370850964,0.0453033406604913,0.0429555467341977
28021,13.1980316748998,12.5220673006682,11.3679989312901,11.9366685502248,11.4880060501737,13.7532412008022,12.5508136403121,11.6827858685277,10.9467523375514,9.67383485681933,11.2987909803661,11.3614475928917,10.7651341274237,0.0504109579884879,0.0443700313460016,0.0415574063352338,0.043118855263566,0.0413593151842099,0.0468083202001819,0.0492590854957603,0.0446679197727709,0.0389322352328594,0.0392606781622032,0.0402733480419965,0.0423834414454938,0.0403718504523391
28023,15.5224710977115,13.1764274389566,12.8561086887636,13.4615771683855,12.3552065133495,14.6137466807964,14.5893303266044,13.8115810963355,12.722704879727,10.6281384052527,12.8144946272714,11.0977162697249,10.3053851143609,0.0521793521906286,0.0444042256703896,0.0436257432894028,0.0432514644611577,0.0424535521847385,0.0481216840400376,0.0503161690436909,0.0480173130931229,0.0405224964897697,0.0392794640911412,0.0407188847754242,0.0422007704758184,0.0415121318657701
28025,18.1720256247404,14.6659528045398,13.8900483713955,14.1016181444004,13.2976094942728,16.1348210983411,14.9718384994419,14.6908087504443,12.4550934664615,10.2107754939282,11.8172781594974,10.7053784599507,9.90512263100058,0.0529439643893165,0.0458572738441421,0.0464613212575697,0.0435713200262389,0.0432388405672208,0.0474347402904306,0.0484003466552363,0.0480100659648449,0.0426738281663144,0.0390306787890362,0.042628604649406,0.0439259223727143,0.0442077584008193
28027,14.7848664663193,13.5309558050484,12.0348099821992,12.3477181693726,11.4606982003172,15.3488164762306,12.6750858364703,12.6304591458432,11.5298357602334,9.83889375545589,12.9950646151979,10.0239147264222,10.1188629742143,0.0546812393964963,0.0512194933953843,0.0487997818645342,0.0500333293482406,0.0449602489261122,0.0519678219383836,0.0524455365201272,0.0498739337609874,0.0449482465434758,0.0417361376114951,0.044403228987777,0.0475257626755939,0.0472202644710432
28029,14.5331738590548,12.5685280508598,11.8645042470124,13.0218971027127,11.8357747093507,14.1155669240435,13.3198339044709,12.4535476774797,11.8417656760668,10.1735778555576,12.2478033738852,11.6258564376934,10.8369879712963,0.0528532069733279,0.0457032602316695,0.0428677434658523,0.0444782369251063,0.0415834610205877,0.0483036744798412,0.0505171974917372,0.0463828382332606,0.0404021056705137,0.039441089314068,0.0414308403398621,0.0437221609641464,0.0417089875430355
28031,15.0615218473242,13.0421524584908,12.156670998994,12.9875332540432,12.1581173052684,14.6078364052241,14.2152111310906,12.9155212391182,12.3070012108343,10.6676445466241,13.3264628141706,11.435398544295,10.4033069317717,0.0533600369643219,0.0449767065555622,0.0440844962103775,0.0434336700264377,0.0430070885462938,0.0487381801411175,0.0500395865657176,0.0470427989754438,0.0406740108863296,0.0397330330890845,0.0408743601638669,0.0433710068256819,0.0421315244774665
28033,15.1280431247635,13.5800603652347,12.9310832723187,12.8921746009296,11.7645505749858,14.3407280801504,12.7087487899445,12.7382178421258,11.2288655385861,9.59524636144537,11.6342806274403,10.1583824875436,9.75288363621591,0.0585015217352928,0.0537577030759189,0.0519413130779062,0.0516554884639673,0.0437021316228661,0.0551387833500279,0.055098154951409,0.0539913226690257,0.0485602742373673,0.0424853556837439,0.0474347884612315,0.050231422251727,0.0496743663298841
28035,14.5490320697193,12.7230817942554,11.7653563962211,12.7858249170854,11.9946009060902,14.0495375045801,13.8173581667236,12.5612628280304,11.7086540787356,10.2215133718369,12.1306850958343,11.445777459945,10.28272721829,0.0545479662750172,0.0457222666425242,0.0452316809185344,0.0443396850870902,0.0443294866901142,0.0500723540944977,0.0512259258679753,0.0479388762973171,0.0413893391744448,0.0400770396054152,0.0418621584655449,0.0445598206669379,0.0424693857516733
28037,13.0219567372188,10.990677538488,10.4129469871664,11.81810178017,10.755169274376,13.1525154292346,12.2900706422367,10.8469112333345,10.4264663817292,8.79280065235616,12.4693181713425,10.0613921631432,9.42701538528827,0.0513482654010497,0.0439824845721924,0.0427130677443959,0.0429744645323446,0.0442385112760179,0.0495476918484967,0.0503141824867172,0.0449412389386236,0.0389652079155519,0.0393657249997382,0.0393822660927867,0.0412564615030393,0.040011648368228
28039,12.8071023646966,11.3189739452216,9.70668370323067,10.7424652387866,10.4415093699712,13.3302418388167,12.1183972727252,10.8842414965801,9.71906416896324,8.67737659806186,10.837407301828,9.71851772361537,9.91852916112703,0.053536074786593,0.044503014215604,0.0457503131689193,0.0429082769994442,0.045287085938663,0.049345707194267,0.0508302393581387,0.0494739656702965,0.0425290037289269,0.0394933333959515,0.0421541018094886,0.0442147780643169,0.0410202875422644
28041,14.1913705574015,12.1510156779772,11.2442520498965,12.1031350253391,11.5366177746827,14.4307565408204,13.4917700480068,12.4331711882386,11.3981988171522,9.30903168334799,12.8112503595473,10.2063265344203,9.7197265883972,0.0515485989027505,0.0439568574794022,0.0431654950187042,0.0418743210105193,0.0434891343326463,0.047749399447235,0.0494904563184438,0.0477760472473856,0.0394129047085326,0.0390293973068662,0.0394054796698812,0.0415568313837861,0.0395588352233553
28043,15.4502203283199,12.739853214988,13.0118285576478,13.2772042266404,11.6135438139822,14.3701906767484,13.3028324190536,13.1313601815464,12.3861803163588,9.96443594540966,13.5432358833272,11.2497992293074,8.8882269037632,0.0537616643333581,0.0477972429600496,0.047189781456314,0.0477200345040198,0.0432154893581608,0.0505391883932936,0.0512355922616397,0.0484011431136478,0.0436714846744444,0.0399312000592547,0.0430350855195456,0.0423349027336471,0.0434166152190877
28045,11.9521226617494,10.683185725531,9.68354232652947,10.3135430745961,10.4678947681048,12.3595519980777,12.3375070798583,10.368953392373,9.38324461164469,8.8002844718046,10.6933899515187,9.62638888542861,10.0244280294466,0.0503147264243527,0.0440216461137305,0.042637165199744,0.0415846250057582,0.0442132150119762,0.0491291417971209,0.0507059006931142,0.0473738044598001,0.041953127481317,0.0412240627366812,0.0414942520406309,0.0453077413873245,0.0415081820818929
28047,12.5177352474954,11.3046963283678,9.88516918497213,11.2354226437899,11.1797984660979,13.3360130684986,12.4170444189408,10.628553602727,9.70958847819747,9.2942916393189,11.5348542332292,9.88422852800366,9.89117499262456,0.0524111306380731,0.0453602791798393,0.045815251238487,0.0435738258391035,0.0461506355693061,0.0498138306057507,0.051346165436769,0.0496088923072329,0.0442798896404502,0.0423756792822647,0.0436940331714118,0.0457279329504899,0.0429850923893648
28049,14.8388747740978,13.3944311091322,12.4716092762511,13.2210042225586,12.3371061662641,14.1408789739274,13.5764815859455,12.8238417036341,11.8295017970462,10.5633064551391,11.9809024719593,12.7060297544377,11.2069905309257,0.0535303605447209,0.045951100330255,0.0420036886823621,0.0444163709432262,0.0405381875278804,0.0483249583672134,0.0507485464777962,0.0468871154132055,0.0409849200267975,0.0392531844473094,0.0432571143107901,0.0448491300580271,0.0427815707110986
