"fips","state","county","year","menthlth","heartattack","ACheartdis","stroke","asthma","age","sex","white","black","asian","race_other","educ1","educ2","educ3","income1","income2","income3","income4","income5","income6","income7","income8","married","unmarried","employed","out_of_work","homemaker","student","employ_other","HLTHPLN1","exercise","smoke","drink","bmi_cat1","bmi_cat2","bmi_cat3","bmi_cts","genhlth_ex","genhlth_vg","genhlth_go","genhlth_fa","genhlth_po","qlactlm"
13177,13,177,2011,8.11111111111111,0.0833333333333333,0.0555555555555556,0,0.111111111111111,55.6388888888889,0.611111111111111,NA,NA,NA,NA,0.0277777777777778,0.416666666666667,0.555555555555556,0,0.0967741935483871,0.0645161290322581,0.032258064516129,0.0967741935483871,0.193548387096774,0.290322580645161,0.225806451612903,0.722222222222222,0.277777777777778,0.555555555555556,0.0833333333333333,0.0555555555555556,0,0.305555555555556,0.972222222222222,0.75,0.194444444444444,0.342857142857143,0.228571428571429,0.4,0.371428571428571,29.594,0.0555555555555556,0.444444444444444,0.388888888888889,0.0833333333333333,0.0277777777777778,0.166666666666667
13179,13,179,2011,16.7857142857143,0.0612244897959184,0.102040816326531,0.0204081632653061,0.183673469387755,47.9583333333333,0.73469387755102,NA,NA,NA,NA,0.0612244897959184,0.36734693877551,0.571428571428571,0.0465116279069767,0.0465116279069767,0.0232558139534884,0.0930232558139535,0.13953488372093,0.255813953488372,0.232558139534884,0.162790697674419,0.73469387755102,0.26530612244898,0.489795918367347,0.0204081632653061,0.102040816326531,0.0612244897959184,0.326530612244898,0.836734693877551,0.717391304347826,0.244897959183673,0.466666666666667,0.234042553191489,0.425531914893617,0.340425531914894,29.0525531914894,0.244897959183673,0.244897959183673,0.36734693877551,0.0612244897959184,0.0816326530612245,0.333333333333333
13185,13,185,2011,11,0.0380434782608696,0.0702702702702703,0.0540540540540541,0.0967741935483871,53.8978494623656,0.639784946236559,0.333333333333333,0.666666666666667,0,0,0.0108108108108108,0.372972972972973,0.616216216216216,0.0773809523809524,0.0833333333333333,0.0654761904761905,0.107142857142857,0.119047619047619,0.148809523809524,0.130952380952381,0.267857142857143,0.629032258064516,0.370967741935484,0.491891891891892,0.0648648648648649,0.0918918918918919,0.0216216216216216,0.32972972972973,0.849462365591398,0.692737430167598,0.162162162162162,0.46242774566474,0.29608938547486,0.418994413407821,0.284916201117318,27.9397765363128,0.21505376344086,0.279569892473118,0.317204301075269,0.139784946236559,0.0483870967741935,0.265536723163842
13187,13,187,2011,9.57142857142857,0.0434782608695652,0.0869565217391304,0,0.217391304347826,55.695652173913,0.565217391304348,NA,NA,NA,NA,0,0.333333333333333,0.666666666666667,0.1,0.05,0.1,0.15,0.05,0.1,0.15,0.3,0.652173913043478,0.347826086956522,0.521739130434783,0.0869565217391304,0,0.0434782608695652,0.347826086956522,0.91304347826087,0.772727272727273,0.130434782608696,0.428571428571429,0.318181818181818,0.318181818181818,0.363636363636364,27.9340909090909,0.0869565217391304,0.347826086956522,0.260869565217391,0.260869565217391,0.0434782608695652,0.238095238095238
13189,13,189,2011,10.7,0.0909090909090909,0.151515151515152,0.121212121212121,0.121212121212121,58.9090909090909,0.666666666666667,NA,NA,NA,NA,0.0909090909090909,0.484848484848485,0.424242424242424,0.0740740740740741,0.111111111111111,0.0740740740740741,0.185185185185185,0.111111111111111,0.222222222222222,0.111111111111111,0.111111111111111,0.484848484848485,0.515151515151515,0.333333333333333,0.0606060606060606,0.0303030303030303,0.0303030303030303,0.545454545454545,0.878787878787879,0.666666666666667,0.21875,0.357142857142857,0.266666666666667,0.333333333333333,0.4,29.1313333333333,0.151515151515152,0.121212121212121,0.393939393939394,0.151515151515152,0.181818181818182,0.275862068965517
13195,13,195,2011,14.3125,0.0425531914893617,0.0212765957446809,0.0851063829787234,0.148936170212766,56.9782608695652,0.553191489361702,NA,NA,NA,NA,0.0638297872340425,0.531914893617021,0.404255319148936,0.121951219512195,0.0975609756097561,0.024390243902439,0.219512195121951,0.146341463414634,0.121951219512195,0.170731707317073,0.0975609756097561,0.617021276595745,0.382978723404255,0.425531914893617,0.0425531914893617,0.0425531914893617,0.0212765957446809,0.468085106382979,0.872340425531915,0.659574468085106,0.212765957446809,0.266666666666667,0.30952380952381,0.357142857142857,0.333333333333333,28.5695238095238,0.106382978723404,0.25531914893617,0.319148936170213,0.212765957446809,0.106382978723404,0.282608695652174
13199,13,199,2011,10.5,0,0.0526315789473684,0.0526315789473684,0,55.2631578947368,0.631578947368421,1,0,0,0,0,0.631578947368421,0.368421052631579,0.0588235294117647,0.176470588235294,0.235294117647059,0.176470588235294,0.0588235294117647,0,0,0.294117647058824,0.421052631578947,0.578947368421053,0.473684210526316,0.210526315789474,0.105263157894737,0,0.210526315789474,0.736842105263158,0.631578947368421,0.368421052631579,0.473684210526316,0.294117647058824,0.411764705882353,0.294117647058824,27.8441176470588,0.105263157894737,0.157894736842105,0.473684210526316,0.263157894736842,0,0.210526315789474
13205,13,205,2011,8.28571428571429,0.0425531914893617,0.108695652173913,0.0638297872340425,0.0851063829787234,62.0434782608696,0.702127659574468,1,0,0,0,0.0212765957446809,0.553191489361702,0.425531914893617,0.159090909090909,0.0681818181818182,0.136363636363636,0.0227272727272727,0.136363636363636,0.113636363636364,0.0909090909090909,0.272727272727273,0.48936170212766,0.51063829787234,0.212765957446809,0.0638297872340425,0.0851063829787234,0.0212765957446809,0.617021276595745,0.869565217391304,0.609756097560976,0.106382978723404,0.210526315789474,0.409090909090909,0.409090909090909,0.181818181818182,27.3468181818182,0.0638297872340425,0.234042553191489,0.425531914893617,0.170212765957447,0.106382978723404,0.268292682926829
13207,13,207,2011,19,0.0666666666666667,0.172413793103448,0.0344827586206897,0.2,58.8,0.566666666666667,NA,NA,NA,NA,0.0333333333333333,0.4,0.566666666666667,0.0769230769230769,0.0384615384615385,0.115384615384615,0.0384615384615385,0.115384615384615,0.192307692307692,0,0.423076923076923,0.666666666666667,0.333333333333333,0.5,0.0333333333333333,0.0333333333333333,0,0.433333333333333,0.9,0.793103448275862,0.166666666666667,0.586206896551724,0.178571428571429,0.428571428571429,0.392857142857143,30.2675,0.0333333333333333,0.4,0.2,0.233333333333333,0.133333333333333,0.379310344827586
13211,13,211,2011,15.5,0.0967741935483871,0.129032258064516,0.0967741935483871,0.225806451612903,57.2258064516129,0.645161290322581,1,0,0,0,0,0.516129032258065,0.483870967741935,0.137931034482759,0.0344827586206897,0.0689655172413793,0.172413793103448,0.103448275862069,0.0689655172413793,0.172413793103448,0.241379310344828,0.67741935483871,0.32258064516129,0.290322580645161,0.0967741935483871,0.129032258064516,0,0.483870967741935,0.774193548387097,0.733333333333333,0.129032258064516,0.310344827586207,0.387096774193548,0.258064516129032,0.354838709677419,27.2835483870968,0.161290322580645,0.32258064516129,0.290322580645161,0.193548387096774,0.032258064516129,0.275862068965517
13213,13,213,2011,15.3684210526316,0.0408163265306122,0.122448979591837,0.0204081632653061,0.224489795918367,52.2040816326531,0.571428571428571,NA,NA,NA,NA,0.0816326530612245,0.673469387755102,0.244897959183673,0.152173913043478,0.0869565217391304,0.108695652173913,0.173913043478261,0.173913043478261,0.130434782608696,0.0652173913043478,0.108695652173913,0.591836734693878,0.408163265306122,0.479166666666667,0.166666666666667,0,0,0.354166666666667,0.673469387755102,0.625,0.346938775510204,0.1875,0.276595744680851,0.446808510638298,0.276595744680851,28.3176595744681,0.163265306122449,0.122448979591837,0.326530612244898,0.163265306122449,0.224489795918367,0.425531914893617
13215,13,215,2011,13.6966292134831,0.060377358490566,0.0722433460076046,0.0377358490566038,0.142857142857143,55.4545454545455,0.736842105263158,0,1,0,0,0.018796992481203,0.383458646616541,0.597744360902256,0.0598290598290598,0.111111111111111,0.102564102564103,0.115384615384615,0.0811965811965812,0.166666666666667,0.128205128205128,0.235042735042735,0.446564885496183,0.553435114503817,0.422641509433962,0.0641509433962264,0.0490566037735849,0.0150943396226415,0.449056603773585,0.901140684410646,0.654761904761905,0.176691729323308,0.438524590163934,0.32295719844358,0.299610894941634,0.377431906614786,28.7118677042802,0.147169811320755,0.290566037735849,0.316981132075472,0.150943396226415,0.0943396226415094,0.337349397590361
13217,13,217,2011,10.8823529411765,0.032258064516129,0.0645161290322581,0.032258064516129,0.145161290322581,53.05,0.645161290322581,0,1,0,0,0.0483870967741935,0.467741935483871,0.483870967741935,0.0714285714285714,0.0714285714285714,0.142857142857143,0.160714285714286,0.125,0.178571428571429,0.0535714285714286,0.196428571428571,0.548387096774194,0.451612903225806,0.5,0.0967741935483871,0.0806451612903226,0.0161290322580645,0.306451612903226,0.82258064516129,0.754098360655738,0.161290322580645,0.344262295081967,0.322033898305085,0.355932203389831,0.322033898305085,28.0508474576271,0.145161290322581,0.290322580645161,0.338709677419355,0.209677419354839,0.0161290322580645,0.3
13219,13,219,2011,8.11111111111111,0.0769230769230769,0.0512820512820513,0.128205128205128,0.0769230769230769,56.7948717948718,0.487179487179487,NA,NA,NA,NA,0,0.153846153846154,0.846153846153846,0.0294117647058824,0.0588235294117647,0.0588235294117647,0.0294117647058824,0.0882352941176471,0.0588235294117647,0.176470588235294,0.5,0.769230769230769,0.230769230769231,0.512820512820513,0.0512820512820513,0.0769230769230769,0,0.358974358974359,0.871794871794872,0.815789473684211,0.102564102564103,0.628571428571429,0.342105263157895,0.315789473684211,0.342105263157895,28.5921052631579,0.205128205128205,0.333333333333333,0.307692307692308,0.128205128205128,0.0256410256410256,0.243243243243243
13221,13,221,2011,4.28571428571429,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,53.9545454545455,0.681818181818182,NA,NA,NA,NA,0,0.454545454545455,0.545454545454545,0,0.0625,0.125,0.0625,0.0625,0.25,0.125,0.3125,0.590909090909091,0.409090909090909,0.409090909090909,0.0909090909090909,0.136363636363636,0.0454545454545455,0.318181818181818,0.909090909090909,0.761904761904762,0.181818181818182,0.380952380952381,0.5,0.272727272727273,0.227272727272727,26.1386363636364,0.272727272727273,0.272727272727273,0.363636363636364,0.0909090909090909,0,0.0952380952380952
13223,13,223,2011,13.1935483870968,0.072289156626506,0.072289156626506,0.0481927710843374,0.0843373493975904,53.421686746988,0.710843373493976,1,0,0,0,0.0120481927710843,0.397590361445783,0.590361445783133,0.0266666666666667,0.0666666666666667,0.04,0.0533333333333333,0.16,0.146666666666667,0.253333333333333,0.253333333333333,0.695121951219512,0.304878048780488,0.55421686746988,0.0240963855421687,0.0963855421686747,0,0.325301204819277,0.843373493975904,0.666666666666667,0.132530120481928,0.460526315789474,0.364864864864865,0.364864864864865,0.27027027027027,27.8808108108108,0.144578313253012,0.265060240963855,0.385542168674699,0.168674698795181,0.036144578313253,0.328947368421053
13225,13,225,2011,8,0.0434782608695652,0,0.0434782608695652,0.0434782608695652,52.4761904761905,0.695652173913043,NA,NA,NA,NA,0.0434782608695652,0.304347826086957,0.652173913043478,0.05,0.05,0,0.15,0.05,0.3,0.25,0.15,0.608695652173913,0.391304347826087,0.391304347826087,0.0434782608695652,0.217391304347826,0,0.347826086956522,0.869565217391304,0.714285714285714,0.0869565217391304,0.285714285714286,0.388888888888889,0.166666666666667,0.444444444444444,28.9588888888889,0.260869565217391,0.130434782608696,0.347826086956522,0.130434782608696,0.130434782608696,0.285714285714286
13227,13,227,2011,19.2857142857143,0.0526315789473684,0.0263157894736842,0,0.0789473684210526,53.8157894736842,0.526315789473684,1,0,0,0,0.0263157894736842,0.315789473684211,0.657894736842105,0.0294117647058824,0.0294117647058824,0.0882352941176471,0.0882352941176471,0.0882352941176471,0.205882352941176,0.117647058823529,0.352941176470588,0.657894736842105,0.342105263157895,0.578947368421053,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.342105263157895,0.815789473684211,0.777777777777778,0.157894736842105,0.638888888888889,0.459459459459459,0.324324324324324,0.216216216216216,26.3462162162162,0.210526315789474,0.342105263157895,0.315789473684211,0.0789473684210526,0.0526315789473684,0.0833333333333333
13229,13,229,2011,19.5714285714286,0.0869565217391304,0.173913043478261,0.0869565217391304,0.217391304347826,56.6086956521739,0.739130434782609,NA,NA,NA,NA,0.0869565217391304,0.434782608695652,0.478260869565217,0.315789473684211,0,0.105263157894737,0.0526315789473684,0.105263157894737,0.105263157894737,0.105263157894737,0.210526315789474,0.565217391304348,0.434782608695652,0.347826086956522,0.0434782608695652,0.0434782608695652,0,0.565217391304348,0.826086956521739,0.55,0.304347826086957,0.142857142857143,0.272727272727273,0.318181818181818,0.409090909090909,30.6113636363636,0.0434782608695652,0.217391304347826,0.347826086956522,0.347826086956522,0.0434782608695652,0.380952380952381
13231,13,231,2011,11.3333333333333,0.0769230769230769,0,0,0.307692307692308,57.5384615384615,0.615384615384615,NA,NA,NA,NA,0.0769230769230769,0.307692307692308,0.615384615384615,0.1,0.1,0.1,0,0.1,0.3,0.3,0,0.692307692307692,0.307692307692308,0.230769230769231,0,0.0769230769230769,0,0.692307692307692,1,0.538461538461538,0.230769230769231,0.153846153846154,0.166666666666667,0.333333333333333,0.5,30.43,0.0769230769230769,0.307692307692308,0.307692307692308,0,0.307692307692308,0.384615384615385
13233,13,233,2011,12.0625,0.0566037735849057,0.0784313725490196,0.0188679245283019,0.0961538461538462,60.8867924528302,0.660377358490566,NA,NA,NA,NA,0.0566037735849057,0.547169811320755,0.39622641509434,0.127659574468085,0.0851063829787234,0.191489361702128,0.0638297872340425,0.212765957446809,0.0851063829787234,0.0425531914893617,0.191489361702128,0.490566037735849,0.509433962264151,0.264150943396226,0.0754716981132075,0.0566037735849057,0,0.60377358490566,0.886792452830189,0.653846153846154,0.245283018867925,0.24,0.392156862745098,0.450980392156863,0.156862745098039,26.4005882352941,0.153846153846154,0.192307692307692,0.326923076923077,0.211538461538462,0.115384615384615,0.384615384615385
13237,13,237,2011,6.11111111111111,0.0285714285714286,0.0882352941176471,0.0571428571428571,0.114285714285714,61.6285714285714,0.685714285714286,0,0,0,1,0,0.542857142857143,0.457142857142857,0.0333333333333333,0,0.133333333333333,0.1,0.2,0.1,0.133333333333333,0.3,0.628571428571429,0.371428571428571,0.4,0.0857142857142857,0.0857142857142857,0,0.428571428571429,0.914285714285714,0.742857142857143,0.0857142857142857,0.5,0.25,0.3125,0.4375,29.6221875,0.171428571428571,0.257142857142857,0.342857142857143,0.142857142857143,0.0857142857142857,0.342857142857143
13241,13,241,2011,11.1,0.0769230769230769,0,0.115384615384615,0.192307692307692,61.1923076923077,0.384615384615385,NA,NA,NA,NA,0.0769230769230769,0.307692307692308,0.615384615384615,0.125,0,0.125,0.166666666666667,0.208333333333333,0.125,0.166666666666667,0.0833333333333333,0.5,0.5,0.384615384615385,0.0384615384615385,0,0,0.576923076923077,0.730769230769231,0.84,0.153846153846154,0.521739130434783,0.346153846153846,0.307692307692308,0.346153846153846,28.0588461538462,0.192307692307692,0.307692307692308,0.153846153846154,0.0769230769230769,0.269230769230769,0.375
13245,13,245,2011,10.5555555555556,0.0488888888888889,0.0904977375565611,0.0577777777777778,0.116071428571429,57.4887892376682,0.653333333333333,0,1,0,0,0.0355555555555556,0.395555555555556,0.568888888888889,0.0932642487046632,0.160621761658031,0.0725388601036269,0.119170984455959,0.124352331606218,0.129533678756477,0.10880829015544,0.191709844559585,0.382222222222222,0.617777777777778,0.417040358744395,0.0493273542600897,0.062780269058296,0.0269058295964126,0.443946188340807,0.830357142857143,0.662037037037037,0.174107142857143,0.442857142857143,0.305555555555556,0.342592592592593,0.351851851851852,29.2736111111111,0.186666666666667,0.248888888888889,0.288888888888889,0.195555555555556,0.08,0.294392523364486
13247,13,247,2011,12.1538461538462,0.102040816326531,0.127659574468085,0.0816326530612245,0.102040816326531,57.5833333333333,0.673469387755102,NA,NA,NA,NA,0,0.346938775510204,0.653061224489796,0.0681818181818182,0.0681818181818182,0.0681818181818182,0.136363636363636,0.113636363636364,0.113636363636364,0.272727272727273,0.159090909090909,0.428571428571429,0.571428571428571,0.346938775510204,0.122448979591837,0,0.0204081632653061,0.510204081632653,0.877551020408163,0.673913043478261,0.145833333333333,0.333333333333333,0.425531914893617,0.276595744680851,0.297872340425532,27.7365957446809,0.183673469387755,0.183673469387755,0.408163265306122,0.122448979591837,0.102040816326531,0.326086956521739
13251,13,251,2011,18.25,0.0344827586206897,0.0689655172413793,0.0689655172413793,0.241379310344828,55.8965517241379,0.758620689655172,NA,NA,NA,NA,0.103448275862069,0.586206896551724,0.310344827586207,0,0.0869565217391304,0.130434782608696,0.173913043478261,0.0434782608695652,0.217391304347826,0.0869565217391304,0.260869565217391,0.586206896551724,0.413793103448276,0.517241379310345,0,0.0344827586206897,0,0.448275862068966,0.96551724137931,0.517241379310345,0.241379310344828,0.321428571428571,0.241379310344828,0.275862068965517,0.482758620689655,30.2927586206897,0.0689655172413793,0.241379310344828,0.275862068965517,0.206896551724138,0.206896551724138,0.379310344827586
13255,13,255,2011,9,0.0303030303030303,0.0303030303030303,0.0909090909090909,0.272727272727273,59.5151515151515,0.787878787878788,NA,NA,NA,NA,0.0909090909090909,0.515151515151515,0.393939393939394,0.0384615384615385,0.0769230769230769,0.115384615384615,0.230769230769231,0.153846153846154,0.153846153846154,0.0769230769230769,0.153846153846154,0.606060606060606,0.393939393939394,0.333333333333333,0.0606060606060606,0.151515151515152,0,0.454545454545455,0.848484848484849,0.71875,0.151515151515152,0.4375,0.25,0.28125,0.46875,29.0915625,0.121212121212121,0.242424242424242,0.333333333333333,0.212121212121212,0.0909090909090909,0.25
13257,13,257,2011,13.1428571428571,0.0740740740740741,0.0769230769230769,0.037037037037037,0.222222222222222,59.5384615384615,0.666666666666667,NA,NA,NA,NA,0.0740740740740741,0.555555555555556,0.37037037037037,0.136363636363636,0.181818181818182,0.0454545454545455,0.227272727272727,0.0909090909090909,0.136363636363636,0.0454545454545455,0.136363636363636,0.444444444444444,0.555555555555556,0.222222222222222,0.111111111111111,0,0,0.666666666666667,0.814814814814815,0.777777777777778,0.222222222222222,0.259259259259259,0.5,0.269230769230769,0.230769230769231,27.9073076923077,0.259259259259259,0.222222222222222,0.222222222222222,0.111111111111111,0.185185185185185,0.296296296296296
13261,13,261,2011,10,0.0697674418604651,0.0930232558139535,0.0238095238095238,0.0714285714285714,59.4883720930233,0.720930232558139,NA,NA,NA,NA,0.116279069767442,0.255813953488372,0.627906976744186,0.108108108108108,0.0540540540540541,0.162162162162162,0.135135135135135,0.0810810810810811,0.108108108108108,0.108108108108108,0.243243243243243,0.348837209302326,0.651162790697674,0.348837209302326,0.0232558139534884,0.0697674418604651,0.0232558139534884,0.534883720930233,0.906976744186046,0.69047619047619,0.13953488372093,0.285714285714286,0.418604651162791,0.232558139534884,0.348837209302326,28.2090697674419,0.116279069767442,0.232558139534884,0.372093023255814,0.186046511627907,0.0930232558139535,0.268292682926829
13267,13,267,2011,17.625,0.0833333333333333,0.125,0,0.125,59.4583333333333,0.625,NA,NA,NA,NA,0.0416666666666667,0.583333333333333,0.375,0.142857142857143,0.0476190476190476,0.19047619047619,0.142857142857143,0.142857142857143,0.0952380952380952,0.0952380952380952,0.142857142857143,0.583333333333333,0.416666666666667,0.375,0.0416666666666667,0.0416666666666667,0.0833333333333333,0.458333333333333,0.916666666666667,0.521739130434783,0.125,0.304347826086957,0.217391304347826,0.391304347826087,0.391304347826087,29.0482608695652,0.0416666666666667,0.25,0.458333333333333,0.166666666666667,0.0833333333333333,0.217391304347826
13271,13,271,2011,11.75,0.08,0.08,0.12,0.24,66.28,0.88,NA,NA,NA,NA,0,0.76,0.24,0.136363636363636,0.227272727272727,0.181818181818182,0.0454545454545455,0.136363636363636,0.0454545454545455,0.0454545454545455,0.181818181818182,0.4,0.6,0.2,0.04,0,0,0.76,0.88,0.541666666666667,0.12,0.0833333333333333,0.333333333333333,0.285714285714286,0.380952380952381,29.0828571428571,0.08,0.12,0.28,0.44,0.08,0.416666666666667
13275,13,275,2011,7.77777777777778,0.0555555555555556,0.0972222222222222,0.0972222222222222,0.0833333333333333,61.4861111111111,0.694444444444444,NA,NA,NA,NA,0.0416666666666667,0.402777777777778,0.555555555555556,0.0377358490566038,0.113207547169811,0.132075471698113,0.0188679245283019,0.188679245283019,0.113207547169811,0.150943396226415,0.245283018867925,0.486111111111111,0.513888888888889,0.319444444444444,0.0694444444444444,0.0555555555555556,0,0.555555555555556,0.888888888888889,0.797101449275362,0.111111111111111,0.432835820895522,0.397058823529412,0.308823529411765,0.294117647058824,27.3613235294118,0.208333333333333,0.277777777777778,0.319444444444444,0.138888888888889,0.0555555555555556,0.220588235294118
13277,13,277,2011,10.7272727272727,0.0731707317073171,0.109756097560976,0.037037037037037,0.134146341463415,56.1341463414634,0.670731707317073,NA,NA,NA,NA,0.0609756097560976,0.341463414634146,0.597560975609756,0.112676056338028,0.028169014084507,0.0704225352112676,0.126760563380282,0.169014084507042,0.154929577464789,0.0985915492957746,0.23943661971831,0.580246913580247,0.419753086419753,0.475609756097561,0.0731707317073171,0.0365853658536585,0.0365853658536585,0.378048780487805,0.802469135802469,0.645569620253165,0.1625,0.363636363636364,0.346153846153846,0.346153846153846,0.307692307692308,28.4801282051282,0.158536585365854,0.268292682926829,0.365853658536585,0.121951219512195,0.0853658536585366,0.363636363636364
13279,13,279,2011,14.8,0.0714285714285714,0.0714285714285714,0.0238095238095238,0.142857142857143,53,0.547619047619048,NA,NA,NA,NA,0.0476190476190476,0.380952380952381,0.571428571428571,0.105263157894737,0.105263157894737,0.157894736842105,0.105263157894737,0.157894736842105,0.105263157894737,0.131578947368421,0.131578947368421,0.476190476190476,0.523809523809524,0.452380952380952,0.0476190476190476,0.0714285714285714,0,0.428571428571429,0.880952380952381,0.738095238095238,0.219512195121951,0.425,0.225,0.3,0.475,30.3945,0.166666666666667,0.261904761904762,0.30952380952381,0.142857142857143,0.119047619047619,0.261904761904762
13285,13,285,2011,14.625,0.127659574468085,0.130434782608696,0.0869565217391304,0.0851063829787234,55.7446808510638,0.680851063829787,1,0,0,0,0.0217391304347826,0.434782608695652,0.543478260869565,0.0263157894736842,0.0263157894736842,0.157894736842105,0.131578947368421,0.184210526315789,0.131578947368421,0.157894736842105,0.184210526315789,0.638297872340426,0.361702127659574,0.48936170212766,0,0.106382978723404,0,0.404255319148936,0.872340425531915,0.630434782608696,0.191489361702128,0.386363636363636,0.454545454545455,0.295454545454545,0.25,26.4738636363636,0.127659574468085,0.212765957446809,0.404255319148936,0.170212765957447,0.0851063829787234,0.295454545454545
13291,13,291,2011,12.7777777777778,0.125,0.0833333333333333,0.0833333333333333,0.0833333333333333,61.875,0.625,1,0,0,0,0.0416666666666667,0.291666666666667,0.666666666666667,0.15,0.05,0.25,0.1,0.1,0.15,0,0.2,0.625,0.375,0.333333333333333,0,0.0833333333333333,0,0.583333333333333,0.958333333333333,0.625,0.0833333333333333,0.541666666666667,0.333333333333333,0.458333333333333,0.208333333333333,27.1329166666667,0.125,0.166666666666667,0.375,0.208333333333333,0.125,0.391304347826087
13293,13,293,2011,12.6666666666667,0,0.04,0,0.12,54.84,0.52,NA,NA,NA,NA,0.16,0.4,0.44,0.0476190476190476,0.19047619047619,0.142857142857143,0.142857142857143,0.19047619047619,0.0952380952380952,0,0.19047619047619,0.68,0.32,0.36,0.04,0.04,0.04,0.52,0.8,0.708333333333333,0.12,0.173913043478261,0.272727272727273,0.227272727272727,0.5,30.5413636363636,0.12,0.24,0.28,0.28,0.08,0.375
13295,13,295,2011,14.8666666666667,0.0909090909090909,0.136363636363636,0.0561797752808989,0.157303370786517,57.8068181818182,0.611111111111111,1,0,0,0,0.0444444444444444,0.522222222222222,0.433333333333333,0.0657894736842105,0.0921052631578947,0.118421052631579,0.144736842105263,0.157894736842105,0.157894736842105,0.157894736842105,0.105263157894737,0.488888888888889,0.511111111111111,0.4,0.0777777777777778,0.0666666666666667,0.0111111111111111,0.444444444444444,0.922222222222222,0.620689655172414,0.202247191011236,0.285714285714286,0.348314606741573,0.314606741573034,0.337078651685393,29.3648314606742,0.112359550561798,0.269662921348315,0.292134831460674,0.213483146067416,0.112359550561798,0.448275862068966
13297,13,297,2011,8.5,0.125,0.125,0.0886075949367089,0.177215189873418,58.4125,0.575,1,0,0,0,0.0375,0.3625,0.6,0.0428571428571429,0.0714285714285714,0.157142857142857,0.0714285714285714,0.128571428571429,0.0714285714285714,0.228571428571429,0.228571428571429,0.65,0.35,0.341772151898734,0.10126582278481,0.0759493670886076,0,0.481012658227848,0.822784810126582,0.746835443037975,0.1625,0.3625,0.381578947368421,0.407894736842105,0.210526315789474,27.0425,0.1375,0.3,0.275,0.1625,0.125,0.3625
13299,13,299,2011,13.5833333333333,0.166666666666667,0.0925925925925926,0.0740740740740741,0.166666666666667,58.037037037037,0.62962962962963,NA,NA,NA,NA,0.0185185185185185,0.574074074074074,0.407407407407407,0.133333333333333,0.133333333333333,0.133333333333333,0.0222222222222222,0.111111111111111,0.155555555555556,0.177777777777778,0.133333333333333,0.555555555555556,0.444444444444444,0.37037037037037,0.037037037037037,0.037037037037037,0.0185185185185185,0.537037037037037,0.851851851851852,0.666666666666667,0.166666666666667,0.24,0.226415094339623,0.358490566037736,0.415094339622642,29.1362264150943,0.169811320754717,0.188679245283019,0.245283018867925,0.207547169811321,0.188679245283019,0.392156862745098
13303,13,303,2011,10.125,0.206896551724138,0.137931034482759,0,0.103448275862069,59.448275862069,0.551724137931034,NA,NA,NA,NA,0,0.666666666666667,0.333333333333333,0.217391304347826,0.0434782608695652,0.130434782608696,0.173913043478261,0.130434782608696,0.0869565217391304,0.173913043478261,0.0434782608695652,0.482758620689655,0.517241379310345,0.241379310344828,0.0689655172413793,0.0344827586206897,0.0344827586206897,0.620689655172414,0.793103448275862,0.655172413793103,0.206896551724138,0.25,0.357142857142857,0.285714285714286,0.357142857142857,27.6671428571429,0.103448275862069,0.172413793103448,0.344827586206897,0.206896551724138,0.172413793103448,0.357142857142857
13305,13,305,2011,16.1176470588235,0.170212765957447,0.127659574468085,0.0416666666666667,0.1875,59.0425531914894,0.625,NA,NA,NA,NA,0.0416666666666667,0.541666666666667,0.416666666666667,0.0238095238095238,0.142857142857143,0.0714285714285714,0.0714285714285714,0.166666666666667,0.142857142857143,0.238095238095238,0.142857142857143,0.520833333333333,0.479166666666667,0.291666666666667,0.0416666666666667,0.145833333333333,0.0416666666666667,0.479166666666667,0.875,0.708333333333333,0.212765957446809,0.170212765957447,0.288888888888889,0.311111111111111,0.4,28.7915555555556,0.145833333333333,0.208333333333333,0.270833333333333,0.125,0.25,0.382978723404255
13311,13,311,2011,11.4285714285714,0.08,0.08,0.12,0.12,61.76,0.56,1,0,0,0,0.12,0.28,0.6,0.181818181818182,0,0.0454545454545455,0.0454545454545455,0.136363636363636,0.272727272727273,0.136363636363636,0.181818181818182,0.6,0.4,0.36,0,0,0.04,0.6,0.84,0.708333333333333,0.166666666666667,0.541666666666667,0.291666666666667,0.5,0.208333333333333,27.3541666666667,0.2,0.36,0.2,0.12,0.12,0.375
13313,13,313,2011,13.5833333333333,0.0892857142857143,0.0825688073394495,0.0720720720720721,0.117117117117117,57.0089285714286,0.5625,1,0,0,0,0.0982142857142857,0.5,0.401785714285714,0.0416666666666667,0.0520833333333333,0.166666666666667,0.114583333333333,0.125,0.135416666666667,0.1875,0.177083333333333,0.616071428571429,0.383928571428571,0.4375,0.0535714285714286,0.0714285714285714,0.0178571428571429,0.419642857142857,0.809090909090909,0.592592592592593,0.267857142857143,0.327102803738318,0.336538461538462,0.365384615384615,0.298076923076923,28.0517307692308,0.133928571428571,0.151785714285714,0.357142857142857,0.214285714285714,0.142857142857143,0.336448598130841
