"","state","year","menthlth","heartattack","ACheartdis","stroke","asthma","age","sex","white","black","asian","race_other","educ1","educ2","educ3","income1","income2","income3","income4","income5","income6","income7","income8","married","unmarried","employed","out_of_work","homemaker","student","employ_other","HLTHPLN1","exercise","smoke","drink","bmi_cat1","bmi_cat2","bmi_cat3","bmi_cts","genhlth_ex","genhlth_vg","genhlth_go","genhlth_fa","genhlth_po","qlactlm"
"36",39,2012,12.0131067961165,0.0713404288138208,0.0746384097764715,0.0459478180558762,0.130474944192133,55.4583462372252,0.605327805926608,0.611940298507463,0.216417910447761,0.0447761194029851,0.126865671641791,0.0152754204598056,0.426014503934578,0.558710075605616,0.0548704200178731,0.062645218945487,0.0949061662198391,0.114477211796247,0.13065236818588,0.154066130473637,0.152993744414656,0.235388739946381,0.519619959833153,0.480380040166847,0.487586046871374,0.0505066130404517,0.0624951659061026,0.0232809962100704,0.376131177972001,0.893500693054058,0.71814404432133,0.195650454725188,0.494467881875348,0.328516925075087,0.35903888302622,0.312444191898693,28.2447771734719,0.168756249519268,0.310053072840551,0.309360818398585,0.148219367740943,0.0636104915006538,0.241460913465331
"37",40,2012,12.7437722419929,0.0768555667001003,0.0752457776657424,0.0557225144002004,0.142392392392392,54.9967451176765,0.597005614472863,0.723880597014925,0.0895522388059701,0.00932835820895522,0.177238805970149,0.0378418883476958,0.400649431747221,0.561508679905083,0.0825597749648383,0.0741209563994374,0.0953586497890295,0.117862165963432,0.127285513361463,0.149085794655415,0.139381153305204,0.214345991561181,0.536881653099562,0.463118346900438,0.485510866849863,0.0459655258556083,0.0829377966525106,0.0214838870846865,0.364101923557332,0.868200575215706,0.681931619665585,0.205837946653246,0.380255018305769,0.320119186423112,0.359372975774064,0.320507837802824,28.2680023319083,0.143804755944931,0.296495619524406,0.329662077596996,0.142553191489362,0.0874843554443054,0.311926605504587
"38",41,2012,11.0250817884406,0.0593589986724825,0.0639512752188808,0.0421172453044963,0.164331692540704,56.4813048454788,0.597510373443983,0.8,0.0230769230769231,0.0256410256410256,0.151282051282051,0.0143884892086331,0.293828095418402,0.691783415372965,0.0580730312362516,0.0629124505059393,0.0730312362516498,0.0987681478222613,0.113286405631324,0.163440387153542,0.164760228772547,0.265728112626485,0.537086344617725,0.462913655382275,0.446110056925996,0.0648956356736243,0.0671726755218216,0.0320683111954459,0.389753320683112,0.875496688741722,0.826530612244898,0.139458413926499,0.584744113640786,0.385087025316456,0.348101265822785,0.26681170886076,27.4152571202532,0.185395384033296,0.353575482406356,0.276579644343549,0.128452516080212,0.0559969731365872,0.302555168408827
"39",42,2012,10.9387498031806,0.0631102164066432,0.0643026721220387,0.0381234617509669,0.124949738640933,55.5936279234945,0.584778033871129,0.531707317073171,0.24390243902439,0.0634146341463415,0.160975609756098,0.0143595923080785,0.4376161068434,0.548024300848521,0.0563711098062243,0.0637698179682912,0.0907222548443923,0.101879036993541,0.122607163828538,0.150733998825602,0.159835584263065,0.254081033470346,0.502751552481446,0.497248447518554,0.482001711725318,0.0605145244927755,0.0664048733826713,0.0251724311534008,0.365906459245834,0.901971632632532,0.743772599437525,0.183986545028286,0.533374377918013,0.338432223574869,0.36389138834489,0.297676388080241,27.9311935637538,0.164966158197798,0.337963430649561,0.311496110718254,0.133296292554804,0.0522780078795838,0.231622322836649
"40",44,2012,11.3575268817204,0.0627522935779816,0.0583700440528634,0.0314499908575608,0.150384193194292,55.0922877751063,0.612773722627737,0.605263157894737,0.184210526315789,0.0263157894736842,0.184210526315789,0.0292986632484893,0.321369712506867,0.649331624244644,0.0495689655172414,0.0573275862068965,0.0713362068965517,0.0907327586206896,0.10323275862069,0.133620689655172,0.161206896551724,0.332974137931034,0.494491369812707,0.505508630187293,0.507703595011005,0.0755685986793837,0.0445707997065297,0.0227439471753485,0.349413059427733,0.895574250182882,0.750045745654163,0.153817573843582,0.611267078420363,0.36603700848111,0.370855821125675,0.263107170393215,27.3673515805705,0.188185808339429,0.350950987564009,0.280358449158742,0.12454279444038,0.0559619604974397,0.233450769516039
"41",45,2012,12.0552458185504,0.063975448536355,0.0677256203571993,0.0515512378564713,0.119629978049545,56.0011032308905,0.611176240719031,0.587209302325581,0.25,0,0.162790697674419,0.0357478833490122,0.401379742866102,0.562872373784886,0.078920710931025,0.0783681738649968,0.103508610369279,0.112072934892716,0.124228750345336,0.144396353255364,0.138502624551064,0.22000184179022,0.499921494740148,0.500078505259852,0.44177463682764,0.0694149980369062,0.0571652925009815,0.0227718884962701,0.408873184138202,0.850365250176734,0.725522423104015,0.173274830474671,0.430104942722102,0.323914823914824,0.356920556920557,0.319164619164619,28.3109598689599,0.158266603862459,0.291490029831999,0.321008007536505,0.151044119956037,0.0781912388130005,0.273283534647171
"42",46,2012,10.0533399800598,0.0642857142857143,0.0587028966931556,0.0366738825926398,0.106542769857434,53.9408684546616,0.572988068037573,0.543307086614173,0.047244094488189,0.0236220472440945,0.385826771653543,0.0250508646998983,0.359740590030519,0.615208545269583,0.0495034830294946,0.0535052615977471,0.0723284422706388,0.0970801837853861,0.129539054394546,0.175337186897881,0.185267526307989,0.237438861716318,0.548772733053542,0.451227266946458,0.591180582030754,0.0372347185156945,0.0519761087812937,0.0264328377176261,0.293175752954632,0.911173326546195,0.763144526289053,0.185651838518899,0.539397075947729,0.330552939593704,0.373066056773846,0.29638100363245,27.9471787972555,0.168277791910455,0.360849656575935,0.319765962859323,0.106715848384635,0.0443907402696515,0.233120204603581
"43",47,2012,14.2173913043478,0.0880932082978119,0.0948029697315819,0.055863539445629,0.104604889141558,56.1150379167263,0.642148526077097,0.376811594202899,0.391304347826087,0.0579710144927536,0.173913043478261,0.0484261501210654,0.416749750747757,0.534824099131178,0.0747645951035781,0.0922787193973635,0.116949152542373,0.129001883239171,0.129755178907721,0.143502824858757,0.131450094161959,0.182297551789077,0.487891737891738,0.512108262108262,0.422142857142857,0.0554285714285714,0.0542857142857143,0.0192857142857143,0.448857142857143,0.867120954003407,0.674801362088536,0.218436578171091,0.32177033492823,0.336458490851353,0.347346136398004,0.316195372750643,28.1194813246635,0.12833996588971,0.279420125071063,0.32802728823195,0.155770324047754,0.108442296759522,0.292515013915336
"44",48,2012,10.7027690150719,0.0523882896764253,0.0585894317930577,0.0373872883219705,0.112465678198792,53.2787229341582,0.592616935042173,0.711864406779661,0.169491525423729,0.0508474576271186,0.0677966101694915,0.0689162453286437,0.333260057155419,0.597823697515938,0.0745325922182921,0.0747852450732693,0.0925972713491662,0.0984082870136433,0.106872157655382,0.134537645275392,0.139211723092471,0.279055078322385,0.539139050974348,0.460860949025652,0.486108048511577,0.0579933847850055,0.106945975744212,0.0338478500551268,0.315104740904079,0.79009900990099,0.729836497311533,0.148164677005467,0.474393530997305,0.348182883939039,0.354630715123095,0.297186400937866,27.9259073856975,0.169042094796155,0.286045740802121,0.33134460280632,0.144735388354878,0.0688321732405259,0.227434415295687
"45",49,2012,9.1558837318331,0.0433061323422477,0.0411125527084009,0.0311945832661615,0.124959664407874,51.9142532651902,0.576391122547443,0.688073394495413,0.0275229357798165,0.0642201834862385,0.220183486238532,0.0115397030342156,0.297530664945126,0.690929632020658,0.0367775831873905,0.0414784772790119,0.0573324730389898,0.0806525947091898,0.104894460318923,0.158539957599779,0.195317540787169,0.325006913079546,0.664671627305079,0.335328372694921,0.544793602068018,0.0428952257856047,0.124888924791986,0.028192907343081,0.259229340011309,0.882504841833441,0.814641618963154,0.0860444153077112,0.270516717325228,0.396901480784045,0.348711803475135,0.25438671574082,27.1938603098519,0.218086394832459,0.335405732741219,0.298990714574082,0.104884941461445,0.0426322163907953,0.234281498483482
"46",50,2012,10.4829862874556,0.0555095277547639,0.0572284145732823,0.0328979996693668,0.133189940436797,56.1282435129741,0.581902245706737,0.838709677419355,0.0161290322580645,0,0.145161290322581,0.0193740685543964,0.34889882430866,0.631727107136943,0.0441736481340442,0.0613099771515613,0.0734958111195735,0.0953922315308454,0.113670982482864,0.163366336633663,0.175552170601676,0.273038842345773,0.532989862057504,0.467010137942496,0.564157824933687,0.042606100795756,0.047579575596817,0.0200596816976127,0.325596816976127,0.92850049652433,0.803406084656085,0.133960047003525,0.628388617612393,0.397686064582974,0.35986876187187,0.242445173545156,27.0345121740632,0.21652044363516,0.366330077801688,0.276609832809138,0.0983280913756001,0.0422115543784142,0.237943737441393
"47",51,2012,11.1630922693267,0.0568829758349172,0.056917211328976,0.0414859002169197,0.122811779074501,54.4601369863014,0.588537442552041,0.62962962962963,0.197530864197531,0.0493827160493827,0.123456790123457,0.0295278269152266,0.299768676010342,0.670703497074432,0.043096568236233,0.0454908220271349,0.0619313647246608,0.0828411811652035,0.0989624900239425,0.141580207501995,0.162649640861931,0.363447725458899,0.555206769482735,0.444793230517265,0.537423312883436,0.0432174505794138,0.0613496932515337,0.0209952283571915,0.337014314928425,0.901165943600868,0.765565782349756,0.153061224489796,0.522020543126495,0.359959700633276,0.3688831318365,0.271157167530225,27.5583088658607,0.204231082180635,0.323026851098454,0.292921074043938,0.125711960943857,0.0541090317331164,0.21335005574136
"48",53,2012,9.90436273575919,0.049767228378467,0.0555738460525449,0.0360301342941369,0.147211116208953,55.5153815685239,0.57281806906456,0.727611940298508,0.0597014925373134,0.0783582089552239,0.134328358208955,0.0205457043774128,0.265262055879081,0.714192239743506,0.0462406015037594,0.0465413533834586,0.0586466165413534,0.0761654135338346,0.111729323308271,0.152932330827068,0.182631578947368,0.325112781954887,0.553025331408321,0.446974668591679,0.481976667977454,0.0620002621575567,0.0717000917551448,0.0260846768908114,0.358238301219033,0.884376023583361,0.803658934988566,0.134449350820536,0.59404367968233,0.365268225584594,0.364718019257221,0.270013755158184,27.5727874828061,0.180468341182627,0.346938775510204,0.302917320774464,0.122121925693354,0.0475536368393511,0.285299167877427
"49",54,2012,13.752534287418,0.0862388724035608,0.0990469071201645,0.0518422514349195,0.12370178041543,55.1771046273927,0.580144204104271,0.791208791208791,0.0879120879120879,0.021978021978022,0.0989010989010989,0.0434863064396743,0.500185048112509,0.456328645447816,0.0656697009102731,0.08864325964456,0.105548331166016,0.126788036410923,0.138058084091894,0.148461205028175,0.143042912873862,0.183788469874296,0.52787553250602,0.47212446749398,0.432457438934123,0.0451517394522576,0.0817912657290896,0.0162842339008142,0.424315321983716,0.862381922578255,0.676220414201183,0.238775510204082,0.291323859386687,0.314731707317073,0.355512195121951,0.329756097560976,28.4320897560976,0.119444444444444,0.283333333333333,0.319814814814815,0.171481481481481,0.105925925925926,0.313681868743048
"50",55,2012,9.82960725075529,0.055765595463138,0.0551226002661091,0.0308070308070308,0.107602118003026,55.0077843174483,0.575957727873184,0.65,0.2,0.025,0.125,0.0160923892464975,0.396819386595986,0.587088224157516,0.0448717948717949,0.0579059829059829,0.0811965811965812,0.107478632478632,0.122222222222222,0.17457264957265,0.179700854700855,0.232051282051282,0.53802389531576,0.46197610468424,0.532839787395596,0.0482156416097191,0.0493545937737282,0.0229688686408504,0.346621108580106,0.908677529367184,0.772589792060491,0.177673874926943,0.612953876349362,0.319573097060008,0.367297623842126,0.313129279097865,28.2542388240032,0.166288737717309,0.355820105820106,0.313869992441421,0.120748299319728,0.0432728647014361,0.225204200700117
"51",56,2012,10.481981981982,0.0707992952106359,0.0674609563677347,0.0414267434420985,0.118088846276766,58.6291390728477,0.591742388012115,0.815384615384615,0.0923076923076923,0.0153846153846154,0.0769230769230769,0.0137688120397054,0.35094460454691,0.635286583413385,0.0376233935555969,0.0532687651331719,0.0728254796051406,0.101694915254237,0.122182901843919,0.157012479046377,0.169491525423729,0.285900540137828,0.578651685393258,0.421348314606742,0.488610843760026,0.0336862367661213,0.0773179339108117,0.0155598331729227,0.384825152390119,0.877198592900544,0.748722044728435,0.153758727066082,0.501226893505644,0.372155287817938,0.377342704149933,0.250502008032129,27.2728296519411,0.175906694360121,0.349896149544656,0.297491612078607,0.116632049848219,0.0600734941683975,0.247655997413514
"52",66,2012,10.7910714285714,0.0385200202736949,0.0398009950248756,0.031542631838344,0.115327747658945,43.3104818678589,0.568193008370261,0.124,0.012,0.192,0.672,0.0197628458498024,0.491106719367589,0.489130434782609,0.113174695298897,0.0655832849680789,0.10388856645386,0.0986651189785258,0.14335461404527,0.153221125943122,0.145095763203714,0.177016831108532,0.531126482213439,0.468873517786561,0.59990133201776,0.116921558954119,0.0878145041933893,0.0409472126295017,0.154415392205229,0.78422619047619,0.730182176267848,0.232205956587582,0.390593047034765,0.400311526479751,0.332814122533749,0.266874350986501,27.241313603323,0.186666666666667,0.228148148148148,0.374320987654321,0.163950617283951,0.0469135802469136,0.156265601597604
"53",72,2012,15.6060606060606,0.0509977827050998,0.087390959555908,0.0237416904083571,0.141273360785556,51.9320496499045,0.629606199588803,0.363636363636364,0.0909090909090909,0,0.545454545454545,0.148700063411541,0.322130627774255,0.529169308814204,0.302113078241005,0.158195316961736,0.143156291642871,0.136303064915287,0.101465829050067,0.0767180658671235,0.0456881781838949,0.0363601751380164,0.442750516118787,0.557249483881213,0.370282270853156,0.0650174437044085,0.207897240723121,0.0516967967015541,0.305106248017761,0.938775510204082,0.565664556962025,0.0983763132760267,0.282261962300628,0.337681638044914,0.385568031704095,0.276750330250991,27.659393989432,0.150728309056365,0.127137428752375,0.335497150094997,0.340880303989867,0.0457568081063965,0.204899777282851
